timestamp,open,high,low,close,volume,datetime_utc
1770015600000,76549.32,76846.84,76327.9,76439.88,641.16759,2026-02-02 07:00:00+00:00
1770017400000,76439.88,76958.0,76413.08,76660.79,1005.36292,2026-02-02 07:30:00+00:00
1770019200000,76660.78,77191.15,76628.28,76789.99,972.30662,2026-02-02 08:00:00+00:00
1770021000000,76789.99,77100.0,76680.0,76881.28,449.8379,2026-02-02 08:30:00+00:00
1770022800000,76881.28,77372.58,76652.0,77360.64,476.05377,2026-02-02 09:00:00+00:00
1770024600000,77360.63,77815.0,77215.74,77725.33,1720.3554,2026-02-02 09:30:00+00:00
1770026400000,77725.33,77876.69,77477.04,77664.68,621.40509,2026-02-02 10:00:00+00:00
1770028200000,77664.67,77841.4,77474.85,77504.54,428.45918,2026-02-02 10:30:00+00:00
1770030000000,77504.54,77814.79,77451.11,77814.78,352.80194,2026-02-02 11:00:00+00:00
1770031800000,77814.79,77970.62,77706.0,77759.99,630.28768,2026-02-02 11:30:00+00:00
1770033600000,77760.0,78434.0,77706.0,78175.43,681.69315,2026-02-02 12:00:00+00:00
1770035400000,78175.43,78196.17,77807.99,77988.51,422.27724,2026-02-02 12:30:00+00:00
1770037200000,77988.5,78128.54,77800.0,77918.32,441.28726,2026-02-02 13:00:00+00:00
1770039000000,77918.32,78458.0,77815.6,78224.79,519.47611,2026-02-02 13:30:00+00:00
1770040800000,78224.8,78298.0,77626.44,78022.04,566.61922,2026-02-02 14:00:00+00:00
1770042600000,78022.03,78885.0,77686.37,77844.79,1653.45686,2026-02-02 14:30:00+00:00
1770044400000,77844.78,78945.53,77564.62,78622.0,1694.64704,2026-02-02 15:00:00+00:00
1770046200000,78622.01,79360.0,78433.1,78850.06,1543.36117,2026-02-02 15:30:00+00:00
1770048000000,78850.06,79288.28,78617.16,79180.01,1132.87355,2026-02-02 16:00:00+00:00
1770049800000,79180.0,79215.99,78584.0,78634.76,854.87544,2026-02-02 16:30:00+00:00
1770051600000,78634.75,79213.99,78603.93,78965.63,772.95625,2026-02-02 17:00:00+00:00
1770053400000,78965.64,79205.22,78770.65,78988.64,634.05469,2026-02-02 17:30:00+00:00
1770055200000,78988.65,78988.65,78369.13,78430.36,546.75719,2026-02-02 18:00:00+00:00
1770057000000,78430.36,78867.99,78404.4,78569.84,445.90138,2026-02-02 18:30:00+00:00
1770058800000,78569.83,78697.99,78323.37,78480.02,575.82745,2026-02-02 19:00:00+00:00
1770060600000,78480.03,78547.14,78283.27,78341.5,498.83123,2026-02-02 19:30:00+00:00
1770062400000,78341.5,78667.38,78132.46,78415.29,465.59721,2026-02-02 20:00:00+00:00
1770064200000,78415.3,78445.87,77888.0,78008.59,436.94881,2026-02-02 20:30:00+00:00
1770066000000,78008.59,78459.63,77922.0,78291.47,291.66686,2026-02-02 21:00:00+00:00
1770067800000,78291.47,78552.76,78270.64,78532.06,215.5774,2026-02-02 21:30:00+00:00
1770069600000,78532.07,78853.35,78528.21,78661.43,287.46636,2026-02-02 22:00:00+00:00
1770071400000,78661.43,78847.73,78637.51,78795.2,200.77848,2026-02-02 22:30:00+00:00
1770073200000,78795.2,78841.48,78560.0,78620.73,366.67538,2026-02-02 23:00:00+00:00
1770075000000,78620.73,78962.78,78597.91,78738.61,354.31269,2026-02-02 23:30:00+00:00
1770076800000,78738.6,78938.7,78408.05,78909.49,515.59797,2026-02-03 00:00:00+00:00
1770078600000,78909.49,79099.99,78760.0,79065.24,478.6881,2026-02-03 00:30:00+00:00
1770080400000,79065.24,79186.81,78716.79,78905.59,629.16964,2026-02-03 01:00:00+00:00
1770082200000,78905.59,79023.88,78798.12,79017.63,361.01776,2026-02-03 01:30:00+00:00
1770084000000,79017.64,79017.64,78474.46,78700.0,304.82147,2026-02-03 02:00:00+00:00
1770085800000,78699.99,78714.95,77800.0,77808.01,654.94611,2026-02-03 02:30:00+00:00
1770087600000,77808.02,78307.83,77644.09,78306.0,621.73764,2026-02-03 03:00:00+00:00
1770089400000,78306.01,78907.18,78251.7,78753.32,446.54979,2026-02-03 03:30:00+00:00
1770091200000,78753.32,78791.1,78488.0,78509.36,279.73815,2026-02-03 04:00:00+00:00
1770093000000,78509.36,78999.99,78508.16,78798.39,439.26762,2026-02-03 04:30:00+00:00
1770094800000,78798.38,78809.78,78269.56,78431.82,315.12155,2026-02-03 05:00:00+00:00
1770096600000,78431.82,78500.0,78218.98,78240.45,266.6235,2026-02-03 05:30:00+00:00
1770098400000,78240.45,78632.0,77950.0,78566.97,527.11702,2026-02-03 06:00:00+00:00
1770100200000,78566.2,78665.91,78424.06,78594.17,353.92019,2026-02-03 06:30:00+00:00
1770102000000,78594.01,78899.09,78488.01,78670.92,341.06303,2026-02-03 07:00:00+00:00
1770103800000,78670.92,78923.93,78640.0,78794.67,363.99681,2026-02-03 07:30:00+00:00
1770105600000,78794.67,78972.88,78464.6,78882.2,453.16529,2026-02-03 08:00:00+00:00
1770107400000,78882.2,79084.29,78680.0,78747.96,387.16001,2026-02-03 08:30:00+00:00
1770109200000,78747.96,78841.35,77960.5,77960.51,673.31229,2026-02-03 09:00:00+00:00
1770111000000,77960.51,78447.41,77950.0,78400.01,299.63121,2026-02-03 09:30:00+00:00
1770112800000,78400.01,78560.0,78339.87,78466.07,258.28254,2026-02-03 10:00:00+00:00
1770114600000,78466.06,78466.06,78070.0,78120.36,247.58862,2026-02-03 10:30:00+00:00
1770116400000,78120.36,78279.48,78018.0,78058.2,253.41472,2026-02-03 11:00:00+00:00
1770118200000,78058.21,78349.24,78004.08,78079.5,222.41999,2026-02-03 11:30:00+00:00
1770120000000,78079.5,78331.5,78000.0,78318.65,497.91581,2026-02-03 12:00:00+00:00
1770121800000,78318.64,78416.9,78202.06,78330.26,435.71129,2026-02-03 12:30:00+00:00
1770123600000,78330.26,78458.89,78200.0,78423.52,293.00877,2026-02-03 13:00:00+00:00
1770125400000,78423.52,78458.0,78187.91,78307.65,236.48334,2026-02-03 13:30:00+00:00
1770127200000,78307.65,78434.61,78084.95,78425.83,406.23633,2026-02-03 14:00:00+00:00
1770129000000,78425.83,78429.91,77156.24,77201.22,1605.17857,2026-02-03 14:30:00+00:00
1770130800000,77201.21,78112.0,77055.54,77736.2,1261.18454,2026-02-03 15:00:00+00:00
1770132600000,77736.78,78196.83,77324.88,78132.33,807.89953,2026-02-03 15:30:00+00:00
1770134400000,78132.34,78134.53,76683.7,76693.53,1360.7287,2026-02-03 16:00:00+00:00
1770136200000,76693.53,76904.75,76400.0,76488.08,1838.50754,2026-02-03 16:30:00+00:00
1770138000000,76488.08,76525.44,75688.0,75900.3,1452.53702,2026-02-03 17:00:00+00:00
1770139800000,75900.3,75960.0,74882.28,74915.79,1757.99864,2026-02-03 17:30:00+00:00
1770141600000,74915.79,75302.76,73800.0,74088.14,4795.25383,2026-02-03 18:00:00+00:00
1770143400000,74088.14,74298.21,73137.66,73139.13,4136.78918,2026-02-03 18:30:00+00:00
1770145200000,73139.12,75291.1,72945.5,74933.99,2482.51636,2026-02-03 19:00:00+00:00
1770147000000,74934.0,75250.0,74316.13,74935.0,1015.30643,2026-02-03 19:30:00+00:00
1770148800000,74935.0,75876.0,74586.54,75662.44,836.57626,2026-02-03 20:00:00+00:00
1770150600000,75663.42,76721.25,75635.36,76475.52,1286.29275,2026-02-03 20:30:00+00:00
1770152400000,76475.53,76960.0,76353.79,76497.41,752.70883,2026-02-03 21:00:00+00:00
1770154200000,76497.41,76650.33,76124.05,76239.43,358.26269,2026-02-03 21:30:00+00:00
1770156000000,76239.43,76299.19,75516.0,76030.42,594.76665,2026-02-03 22:00:00+00:00
1770157800000,76030.41,76082.22,75406.79,75708.83,419.21257,2026-02-03 22:30:00+00:00
1770159600000,75708.82,75962.0,75428.16,75751.64,495.52228,2026-02-03 23:00:00+00:00
1770161400000,75751.65,76000.0,75560.0,75770.21,299.15996,2026-02-03 23:30:00+00:00
1770163200000,75770.21,76053.61,75467.22,76029.01,450.5151,2026-02-04 00:00:00+00:00
1770165000000,76029.02,76264.0,75882.0,75910.88,280.11383,2026-02-04 00:30:00+00:00
1770166800000,75910.88,76586.0,75910.88,76471.1,380.66559,2026-02-04 01:00:00+00:00
1770168600000,76471.09,76798.12,76293.8,76423.73,572.06383,2026-02-04 01:30:00+00:00
1770170400000,76423.73,76610.04,76180.36,76186.63,368.60074,2026-02-04 02:00:00+00:00
1770172200000,76186.63,76190.68,75707.41,75963.35,484.78814,2026-02-04 02:30:00+00:00
1770174000000,75963.35,76709.61,75906.05,76390.12,477.27651,2026-02-04 03:00:00+00:00
1770175800000,76390.11,76971.52,76383.11,76698.17,559.65947,2026-02-04 03:30:00+00:00
1770177600000,76698.17,76830.69,76529.76,76595.94,267.87262,2026-02-04 04:00:00+00:00
1770179400000,76595.94,76760.0,76413.64,76479.75,309.51756,2026-02-04 04:30:00+00:00
1770181200000,76479.75,76526.8,76339.64,76466.27,600.50502,2026-02-04 05:00:00+00:00
1770183000000,76466.27,76466.27,76105.3,76279.99,456.22989,2026-02-04 05:30:00+00:00
1770184800000,76280.0,76579.91,76259.9,76486.01,284.97277,2026-02-04 06:00:00+00:00
1770186600000,76486.01,76780.0,76444.0,76652.68,324.36738,2026-02-04 06:30:00+00:00
1770188400000,76652.68,76657.31,76335.46,76452.28,292.00563,2026-02-04 07:00:00+00:00
1770190200000,76452.29,76617.73,76376.05,76514.3,301.57963,2026-02-04 07:30:00+00:00
1770192000000,76514.3,76532.82,76082.91,76126.07,480.11067,2026-02-04 08:00:00+00:00
1770193800000,76126.06,76600.0,76068.69,76587.26,256.08406,2026-02-04 08:30:00+00:00
1770195600000,76587.26,76607.69,76124.0,76157.86,287.04688,2026-02-04 09:00:00+00:00
1770197400000,76157.86,76235.56,75967.1,76119.0,345.77527,2026-02-04 09:30:00+00:00
1770199200000,76119.0,76235.56,76069.0,76115.46,258.84019,2026-02-04 10:00:00+00:00
1770201000000,76115.46,76338.65,76106.98,76302.1,182.07058,2026-02-04 10:30:00+00:00
1770202800000,76302.1,76302.1,75666.0,75847.2,567.12497,2026-02-04 11:00:00+00:00
1770204600000,75847.2,76238.59,75844.0,76017.25,535.6082,2026-02-04 11:30:00+00:00
1770206400000,76017.25,76260.85,76000.0,76071.77,581.54063,2026-02-04 12:00:00+00:00
1770208200000,76071.77,76260.0,76049.77,76180.85,361.3765,2026-02-04 12:30:00+00:00
1770210000000,76180.84,76186.98,75751.31,75858.81,404.23137,2026-02-04 13:00:00+00:00
1770211800000,75858.81,75939.99,74867.0,74867.0,1159.39299,2026-02-04 13:30:00+00:00
1770213600000,74867.0,75600.15,74797.49,75298.81,1002.6477,2026-02-04 14:00:00+00:00
1770215400000,75298.81,75769.23,74256.0,74359.53,1799.25512,2026-02-04 14:30:00+00:00
1770217200000,74359.53,75328.28,73867.75,74911.68,2155.28303,2026-02-04 15:00:00+00:00
1770219000000,74911.67,74991.9,73794.11,74136.36,1489.21795,2026-02-04 15:30:00+00:00
1770220800000,74136.48,74249.83,73404.01,74150.0,1639.5885,2026-02-04 16:00:00+00:00
1770222600000,74150.01,74230.32,73076.92,73636.01,1450.04042,2026-02-04 16:30:00+00:00
1770224400000,73635.63,73863.92,72394.7,72473.56,3137.50728,2026-02-04 17:00:00+00:00
1770226200000,72473.56,72952.09,72169.0,72576.08,2627.29814,2026-02-04 17:30:00+00:00
1770228000000,72576.08,73591.6,72273.68,73416.02,2119.598,2026-02-04 18:00:00+00:00
1770229800000,73416.02,74140.0,73280.5,73425.96,1360.41639,2026-02-04 18:30:00+00:00
1770231600000,73425.97,73925.0,73084.36,73153.81,719.63428,2026-02-04 19:00:00+00:00
1770233400000,73154.72,74007.28,73041.41,73923.29,890.1408,2026-02-04 19:30:00+00:00
1770235200000,73923.3,74144.0,73491.8,73589.27,663.50676,2026-02-04 20:00:00+00:00
1770237000000,73589.28,73712.05,73425.56,73516.3,389.10987,2026-02-04 20:30:00+00:00
1770238800000,73516.3,73654.0,73092.2,73092.2,479.82153,2026-02-04 21:00:00+00:00
1770240600000,73092.2,73334.0,72210.0,72799.99,899.41686,2026-02-04 21:30:00+00:00
1770242400000,72800.0,73680.0,71888.0,73510.02,1703.95252,2026-02-04 22:00:00+00:00
1770244200000,73510.01,73530.0,72435.99,72543.38,722.67092,2026-02-04 22:30:00+00:00
1770246000000,72543.38,73388.82,72468.12,73380.95,705.31335,2026-02-04 23:00:00+00:00
1770247800000,73380.95,73520.59,73146.75,73165.83,591.00456,2026-02-04 23:30:00+00:00
1770249600000,73165.84,73325.6,72754.21,73252.79,627.46654,2026-02-05 00:00:00+00:00
1770251400000,73252.78,73252.78,72819.9,72868.02,404.09932,2026-02-05 00:30:00+00:00
1770253200000,72868.02,73341.18,71995.09,72967.15,969.10691,2026-02-05 01:00:00+00:00
1770255000000,72967.15,73187.6,72262.87,72421.26,827.38674,2026-02-05 01:30:00+00:00
1770256800000,72421.26,72563.95,71680.0,72325.59,1326.02601,2026-02-05 02:00:00+00:00
1770258600000,72326.15,72854.39,71305.55,71454.44,1653.49064,2026-02-05 02:30:00+00:00
1770260400000,71454.44,71884.47,71280.0,71515.6,1521.61806,2026-02-05 03:00:00+00:00
1770262200000,71515.6,71611.58,71152.78,71223.25,1027.24211,2026-02-05 03:30:00+00:00
1770264000000,71223.25,71437.68,70701.0,71028.32,2519.91561,2026-02-05 04:00:00+00:00
1770265800000,71028.32,71400.0,70721.92,70888.08,1774.07482,2026-02-05 04:30:00+00:00
1770267600000,70888.09,71080.0,70140.0,70433.11,2600.31767,2026-02-05 05:00:00+00:00
1770269400000,70433.11,71150.16,70339.9,70732.72,1702.19527,2026-02-05 05:30:00+00:00
1770271200000,70732.73,70918.05,70434.05,70527.13,1162.22418,2026-02-05 06:00:00+00:00
1770273000000,70527.13,70984.62,70525.56,70951.51,857.87308,2026-02-05 06:30:00+00:00
1770274800000,70951.51,71622.82,70900.0,71416.83,1418.47379,2026-02-05 07:00:00+00:00
1770276600000,71416.82,71439.31,70644.73,70756.85,1193.9305,2026-02-05 07:30:00+00:00
1770278400000,70756.86,71512.01,70683.58,71344.77,1113.28615,2026-02-05 08:00:00+00:00
1770280200000,71344.76,71550.0,71045.0,71054.99,701.77421,2026-02-05 08:30:00+00:00
1770282000000,71054.99,71978.58,71049.35,71736.95,949.24759,2026-02-05 09:00:00+00:00
1770283800000,71736.94,71811.01,71439.72,71550.0,893.15947,2026-02-05 09:30:00+00:00
1770285600000,71549.99,71722.04,71311.44,71716.42,603.02442,2026-02-05 10:00:00+00:00
1770287400000,71716.42,71726.79,70656.59,70858.13,1015.15754,2026-02-05 10:30:00+00:00
1770289200000,70858.13,71063.94,69970.01,70065.4,2535.09399,2026-02-05 11:00:00+00:00
1770291000000,70067.21,70728.88,69922.0,70318.35,1571.99857,2026-02-05 11:30:00+00:00
1770292800000,70318.35,70603.49,69163.0,69640.86,3283.43193,2026-02-05 12:00:00+00:00
1770294600000,69640.87,69842.54,69200.0,69563.57,2047.94485,2026-02-05 12:30:00+00:00
1770296400000,69563.56,69831.85,69261.11,69294.31,1228.11335,2026-02-05 13:00:00+00:00
1770298200000,69294.31,69750.0,69265.0,69688.94,1359.54629,2026-02-05 13:30:00+00:00
1770300000000,69688.94,70312.62,69492.25,70129.13,1464.88908,2026-02-05 14:00:00+00:00
1770301800000,70129.29,70872.04,69285.71,69404.76,1994.3563,2026-02-05 14:30:00+00:00
1770303600000,69404.75,69616.29,66818.0,66851.99,8109.46294,2026-02-05 15:00:00+00:00
1770305400000,66851.98,68273.15,66720.15,67489.07,5727.11053,2026-02-05 15:30:00+00:00
1770307200000,67489.08,68258.12,66955.34,68175.28,3348.81786,2026-02-05 16:00:00+00:00
1770309000000,68176.68,68681.81,67580.22,68295.15,2511.9636,2026-02-05 16:30:00+00:00
1770310800000,68295.15,68374.79,66462.0,67409.23,3615.64405,2026-02-05 17:00:00+00:00
1770312600000,67408.2,67539.9,66152.0,66181.69,2511.58445,2026-02-05 17:30:00+00:00
1770314400000,66181.68,66542.87,65500.0,65851.28,3422.07453,2026-02-05 18:00:00+00:00
1770316200000,65851.28,66477.3,65385.0,66347.0,2281.61044,2026-02-05 18:30:00+00:00
1770318000000,66347.01,66637.46,65638.3,65864.3,1683.58905,2026-02-05 19:00:00+00:00
1770319800000,65864.29,66170.0,65200.0,65265.65,1921.94812,2026-02-05 19:30:00+00:00
1770321600000,65265.66,65700.0,63373.0,63866.59,6723.89794,2026-02-05 20:00:00+00:00
1770323400000,63866.59,64155.58,62345.0,63775.67,6546.07739,2026-02-05 20:30:00+00:00
1770325200000,63775.66,64775.0,62888.34,63969.92,4287.52682,2026-02-05 21:00:00+00:00
1770327000000,63969.93,64248.71,63030.97,63213.34,2440.13991,2026-02-05 21:30:00+00:00
1770328800000,63213.34,64306.92,62690.9,64099.37,2784.43333,2026-02-05 22:00:00+00:00
1770330600000,64099.37,64615.88,63624.31,63907.86,1991.72718,2026-02-05 22:30:00+00:00
1770332400000,63907.86,64908.0,63800.0,64409.83,2046.74272,2026-02-05 23:00:00+00:00
1770334200000,64409.82,64508.06,62717.48,62909.86,1998.01314,2026-02-05 23:30:00+00:00
1770336000000,62909.87,63074.76,60000.0,61373.3,11509.24598,2026-02-06 00:00:00+00:00
1770337800000,61373.29,63861.87,61331.75,63509.39,4456.4299,2026-02-06 00:30:00+00:00
1770339600000,63509.4,64933.33,63509.39,64112.75,3610.12314,2026-02-06 01:00:00+00:00
1770341400000,64112.75,65760.0,64019.94,65714.96,2474.92794,2026-02-06 01:30:00+00:00
1770343200000,65714.96,66010.0,64201.28,64612.73,2400.41598,2026-02-06 02:00:00+00:00
1770345000000,64612.73,65410.44,64450.5,64990.1,1771.64352,2026-02-06 02:30:00+00:00
1770346800000,64990.11,65172.13,64368.73,64700.01,1382.89106,2026-02-06 03:00:00+00:00
1770348600000,64700.0,64937.15,63770.17,64168.33,1374.72573,2026-02-06 03:30:00+00:00
1770350400000,64168.33,65000.0,63914.62,64911.47,1816.40743,2026-02-06 04:00:00+00:00
1770352200000,64911.46,64997.23,64552.68,64905.84,862.36588,2026-02-06 04:30:00+00:00
1770354000000,64905.54,65717.95,64800.01,65466.12,1387.89343,2026-02-06 05:00:00+00:00
1770355800000,65466.12,66826.5,65385.69,66408.11,1689.4529,2026-02-06 05:30:00+00:00
1770357600000,66408.11,66800.0,65572.93,65841.6,1759.16303,2026-02-06 06:00:00+00:00
1770359400000,65841.59,65850.19,64856.88,64988.26,1802.83955,2026-02-06 06:30:00+00:00
1770361200000,64988.26,65339.2,64654.11,64998.22,1412.63201,2026-02-06 07:00:00+00:00
1770363000000,64998.22,65543.79,64655.57,64856.0,2473.60906,2026-02-06 07:30:00+00:00
1770364800000,64856.0,65206.11,64500.0,64821.21,1218.56934,2026-02-06 08:00:00+00:00
1770366600000,64821.21,65136.0,64516.62,64895.05,1185.38008,2026-02-06 08:30:00+00:00
1770368400000,64895.04,65699.32,64764.7,65631.89,1414.8329,2026-02-06 09:00:00+00:00
1770370200000,65631.89,66163.0,65590.19,65799.55,1321.21708,2026-02-06 09:30:00+00:00
1770372000000,65799.55,66220.0,65550.0,66022.98,1093.9996,2026-02-06 10:00:00+00:00
1770373800000,66022.98,66154.36,65805.98,65967.51,973.37587,2026-02-06 10:30:00+00:00
1770375600000,65967.51,66096.66,65772.17,66066.23,753.3954,2026-02-06 11:00:00+00:00
1770377400000,66066.22,66755.13,66017.03,66631.32,1692.07558,2026-02-06 11:30:00+00:00
1770379200000,66631.32,66631.32,66212.12,66396.17,871.24074,2026-02-06 12:00:00+00:00
1770381000000,66396.17,66608.0,66114.49,66557.93,1024.42845,2026-02-06 12:30:00+00:00
1770382800000,66557.93,67499.97,66480.82,66935.99,2679.6961,2026-02-06 13:00:00+00:00
1770384600000,66935.99,67690.7,66804.12,67316.82,1384.06985,2026-02-06 13:30:00+00:00
1770386400000,67316.82,67406.17,66629.36,67114.64,1645.68362,2026-02-06 14:00:00+00:00
1770388200000,67114.64,68647.45,67042.01,68194.89,3948.89547,2026-02-06 14:30:00+00:00
1770390000000,68194.9,68600.0,67772.0,68170.21,2863.10118,2026-02-06 15:00:00+00:00
1770391800000,68170.21,69192.0,68053.4,68626.0,3189.70924,2026-02-06 15:30:00+00:00
1770393600000,68625.99,69800.0,68428.19,69521.42,3825.64023,2026-02-06 16:00:00+00:00
1770395400000,69521.41,70224.62,69428.0,69954.01,3066.96974,2026-02-06 16:30:00+00:00
1770397200000,69954.01,70999.0,69593.43,70924.57,2879.35143,2026-02-06 17:00:00+00:00
1770399000000,70924.57,71500.0,70542.09,70753.53,2345.18863,2026-02-06 17:30:00+00:00
1770400800000,70753.53,70816.0,69340.91,69561.04,1951.84135,2026-02-06 18:00:00+00:00
1770402600000,69561.04,70295.97,69399.09,69776.68,1265.63184,2026-02-06 18:30:00+00:00
1770404400000,69776.68,70480.65,69662.22,70260.92,1023.30115,2026-02-06 19:00:00+00:00
1770406200000,70260.92,70952.0,70140.0,70731.46,925.7749,2026-02-06 19:30:00+00:00
1770408000000,70731.45,70844.01,70229.86,70581.56,784.76199,2026-02-06 20:00:00+00:00
1770409800000,70581.57,70996.77,70000.12,70000.13,1058.1853,2026-02-06 20:30:00+00:00
1770411600000,70000.14,70508.75,69837.35,70401.75,718.33501,2026-02-06 21:00:00+00:00
1770413400000,70401.47,70449.3,70112.85,70358.43,361.65831,2026-02-06 21:30:00+00:00
1770415200000,70358.44,70812.21,70279.09,70812.2,514.25764,2026-02-06 22:00:00+00:00
1770417000000,70812.21,71577.09,70800.0,71354.46,925.16057,2026-02-06 22:30:00+00:00
1770418800000,71354.46,71751.33,70541.3,70576.39,1110.44653,2026-02-06 23:00:00+00:00
1770420600000,70576.39,70879.89,70505.0,70580.26,338.27365,2026-02-06 23:30:00+00:00
